path_id,from_id,to_id,from,to,transport,duration,price,low_limit,predict 
2140415,214,172,Krakow,Eindhoven,bus,1080,40,47,52.8
2140420,214,252,Krakow,Milan,bus,1145,45,49,55.6
2140424,214,192,Krakow,Geneva,bus,1489,51,62,70.1
2140425,214,196,Krakow,Hamburg,bus,720,28,33,36.9
2140426,214,196,Krakow,Hamburg,bus,900,32,40,45.0
2140430,214,202,Krakow,Innsbruck,bus,1155,30,50,56.0
2140433,214,213,Krakow,Katowice,share,77,3,4,5.1
2140441,214,230,Krakow,Lamezia Terme,bus,1892,60,77,86.7
2140443,214,233,Krakow,Luxembourg,bus,1230,40,53,59.2
2140447,214,241,Krakow,Lugano,bus,1374,51,58,65.3
2140451,214,326,Krakow,Strasbourg,bus,1255,45,54,60.3
2140461,214,285,Krakow,Palermo,bus,2297,65,91,102.8
2140462,214,286,Krakow,Pescara,bus,1402,50,59,66.5
2140463,214,287,Krakow,Pisa,bus,1209,50,52,58.3
2140465,214,233,Krakow,Luxembourg,bus,1230,41,53,59.2
2140476,214,303,Krakow,Rome,bus,1401,50,59,66.5
2140477,214,304,Krakow,Rimini,bus,1157,45,50,56.1
2130490,213,304,Katowice,Rimini,bus,1301,50,55,62.2
2140478,214,172,Krakow,Eindhoven,bus,1153,45,50,56.0
2140479,214,306,Krakow,Rotterdam,bus,1410,50,59,66.8
2140483,214,314,Krakow,Poznan,share,377,12,16,20.8
2140491,214,331,Krakow,Thessaloniki,bus,1593,50,66,74.4
2140493,214,252,Krakow,Milan,bus,1145,46,49,55.6
2140497,214,348,Krakow,Vienna,bus,380,14,19,21.0
2790083,279,348,Ostrava,Vienna,bus,255,9,13,14.8
2140502,214,354,Krakow,Verona,bus,1157,46,50,56.1
2140505,214,196,Krakow,Hamburg,bus,900,35,40,45.0
2140508,214,364,Krakow,Warsaw,share,301,6,13,17.1
2140509,214,365,Krakow,Wroclaw,bus,195,6,11,11.6
2140510,214,365,Krakow,Wroclaw,share,208,6,10,12.3
2610097,261,367,Montpellier,Zaragoza,bus,540,19,26,28.6
2150052,215,116,Kosice,Brussels,bus,2404,35,95,107.1
2150056,215,102,Kosice,Augsburg,bus,940,27,42,46.7
2150088,215,247,Kosice,Munich,bus,840,25,38,42.3
2140535,214,116,Krakow,Brussels,bus,1185,40,51,57.3
2150103,215,225,Kosice,London,bus,2968,46,114,129.0
2150126,215,210,Kosice,Karlsruhe,bus,1185,30,51,57.3
2150130,215,174,Kosice,Frankfurt,bus,1320,35,56,63.1
2150167,215,348,Kosice,Vienna,bus,425,17,21,23.2
2150219,215,244,Kosice,Mannheim,bus,1255,30,54,60.3
3480646,348,269,Vienna,Nantes,bus,1695,46,70,78.6
2140537,214,193,Krakow,Gothenburg,bus,1380,46,58,65.6
2150263,215,174,Kosice,Frankfurt,bus,1320,32,56,63.1
2150288,215,348,Kosice,Vienna,bus,400,16,20,22.0
2150294,215,316,Kosice,Stuttgart,bus,1110,30,48,54.1
2160001,216,297,Karlovy Vary,Prague,bus,90,5,6,5.9
2160002,216,297,Karlovy Vary,Prague,bus,90,4,6,5.9
2970493,297,126,Prague,Bremen,bus,605,20,28,31.7
2970517,297,123,Prague,Budapest,bus,460,16,22,24.9
2970529,297,309,Prague,Sofia,bus,1165,41,50,56.5
2970542,297,135,Prague,Belgrade,bus,840,30,38,42.3
2970558,297,365,Prague,Wroclaw,bus,315,6,16,17.8
2970562,297,135,Prague,Belgrade,bus,840,32,38,42.3
1930486,193,191,Gothenburg,Gdansk,bus,1440,43,60,68.1
1930490,193,357,Gothenburg,Iasi,bus,3571,129,134,151.9
1930492,193,364,Gothenburg,Warsaw,bus,1365,46,58,64.9
2180018,218,345,Kuressaare,Tallinn,bus,235,9,13,13.7
2180066,218,345,Kuressaare,Tallinn,bus,235,10,13,13.7
3480648,348,134,Vienna,Bucharest,bus,1335,14,57,63.7
3640227,364,311,Warsaw,Southampton,bus,1940,55,78,88.6
3050230,305,124,Riga,Berlin,bus,1240,51,53,59.7
3050235,305,297,Riga,Prague,bus,1410,57,59,66.8
3050241,305,364,Riga,Warsaw,bus,810,36,37,41.0
2180156,218,345,Kuressaare,Tallinn,bus,215,8,12,12.7
2130502,213,177,Katowice,Florence,bus,1303,51,55,62.3
3050290,305,364,Riga,Warsaw,bus,810,35,37,41.0
2180281,218,346,Kuressaare,Tartu,bus,350,14,18,19.5
2190103,219,102,Linz,Augsburg,bus,300,9,15,17.0
2190104,219,309,Linz,Sofia,bus,960,35,42,47.6
2190122,219,309,Linz,Sofia,bus,960,36,42,47.6
2400474,240,129,Lyon,Bilbao,bus,810,29,37,41.0
2190158,219,348,Linz,Vienna,bus,135,6,8,8.4
2190165,219,140,Linz,Basel,bus,630,20,29,32.8
2470624,247,240,Munich,Lyon,bus,650,22,30,33.7
2190189,219,159,Linz,Dortmund,bus,775,26,35,39.4
2190195,219,161,Linz,Dusseldorf,bus,650,24,30,33.7
2190198,219,309,Linz,Sofia,bus,960,32,42,47.6
1610635,161,172,Dusseldorf,Eindhoven,bus,105,4,6,6.7
2190206,219,172,Linz,Eindhoven,bus,1050,32,46,51.5
2190246,219,210,Linz,Karlsruhe,bus,510,16,24,27.2
2190259,219,174,Linz,Frankfurt,bus,615,20,29,32.1
2190265,219,247,Linz,Munich,bus,255,8,13,14.8
2190279,219,247,Linz,Munich,bus,200,7,11,11.9
2190287,219,255,Linz,Maastricht,bus,930,28,41,46.3
2190297,219,266,Linz,Nuremberg,bus,265,10,14,15.3
3480663,348,279,Vienna,Ostrava,bus,250,9,13,14.5
2190325,219,310,Linz,Sarajevo,bus,795,35,36,40.3
2190340,219,316,Linz,Stuttgart,bus,450,15,22,24.4
2190347,219,326,Linz,Strasbourg,bus,590,18,28,31.0
2200022,220,135,Liege,Belgrade,bus,1630,55,67,76.0
2200032,220,135,Liege,Belgrade,bus,1630,57,67,76.0
2200038,220,255,Liege,Maastricht,bus,61,2,4,4.2
2200052,220,153,Liege,Cluj-Napoca,bus,1649,60,68,76.7
2200056,220,310,Liege,Sarajevo,bus,1938,69,78,88.5
1720298,172,191,Eindhoven,Gdansk,bus,1140,37,49,55.4
1610639,161,191,Dusseldorf,Gdansk,bus,1092,46,47,53.3
1160754,116,292,Brussels,Poprad,bus,2220,32,88,99.8
2200084,220,255,Liege,Maastricht,bus,61,3,4,4.2
2200086,220,310,Liege,Sarajevo,bus,1938,71,78,88.5
2220173,222,338,Liverpool,Timisoara,bus,2174,65,87,98.0
2240309,224,215,Leeds,Kosice,bus,3587,53,135,152.5
2240314,224,215,Leeds,Kosice,bus,3587,55,135,152.5
2240340,224,292,Leeds,Poprad,bus,3403,50,129,145.5
2251294,225,102,London,Augsburg,bus,1275,37,54,61.1
2251403,225,255,London,Maastricht,bus,650,16,30,33.7
3520026,352,155,Valladolid,Chambery,bus,1125,40,49,54.7
3520027,352,368,Valladolid,Zagreb,bus,2085,69,84,94.4
3680403,368,164,Zagreb,Dubrovnik,bus,780,32,35,39.6
3520028,352,117,Valladolid,Burgas,bus,3131,113,119,135.2
2490390,249,309,Malaga,Sofia,bus,3270,101,124,140.5
2800060,280,104,Plovdiv,Athens,bus,920,28,41,45.8
3030316,303,348,Rome,Vienna,bus,940,30,42,46.7
3030317,303,139,Rome,Brno,bus,1060,34,46,51.9
2300129,230,152,Lamezia Terme,Catania,bus,250,11,13,14.5
3030321,303,191,Rome,Gdansk,bus,1944,58,79,88.8
2300196,230,364,Lamezia Terme,Warsaw,bus,2225,60,88,100.0
1020155,102,225,Augsburg,London,bus,1365,37,58,64.9
2300212,230,213,Lamezia Terme,Katowice,bus,1893,58,77,86.7
2300213,230,214,Lamezia Terme,Krakow,bus,1969,60,79,89.8
3030322,303,297,Rome,Prague,bus,1210,37,52,58.4
1770500,177,297,Florence,Prague,bus,890,28,40,44.5
2300262,230,303,Lamezia Terme,Rome,bus,425,20,21,23.2
2670105,267,214,Naples,Krakow,bus,1661,55,68,77.2
2300282,230,365,Lamezia Terme,Wroclaw,bus,2057,60,83,93.3
3030326,303,139,Rome,Brno,bus,1060,30,46,51.9
2300330,230,364,Lamezia Terme,Warsaw,bus,2225,61,88,100.0
2300335,230,364,Lamezia Terme,Warsaw,bus,2225,62,88,100.0
2310187,231,288,Larnaca,Paphos,bus,170,4,10,10.3
3090315,309,210,Sofia,Karlsruhe,bus,1500,51,63,70.6
2320002,232,305,Liepaja,Riga,bus,205,1,11,12.2
2320003,232,305,Liepaja,Riga,bus,205,0,11,12.2
3050332,305,365,Riga,Wroclaw,bus,1110,46,48,54.1
3640228,364,192,Warsaw,Geneva,bus,1716,55,70,79.5
2320004,232,305,Liepaja,Riga,bus,220,8,12,13.0
3050365,305,364,Riga,Warsaw,bus,810,32,37,41.0
2320005,232,305,Liepaja,Riga,bus,220,7,12,13.0
3640230,364,285,Warsaw,Palermo,bus,2564,65,100,113.3
3640231,364,267,Warsaw,Naples,bus,1915,75,78,87.6
2330188,233,116,Luxembourg,Brussels,bus,170,6,10,10.3
2600028,260,309,Metz,Sofia,bus,1769,60,72,81.7
1450535,145,196,Cologne,Hamburg,bus,480,18,23,25.8
2600029,260,309,Metz,Sofia,bus,1769,57,72,81.7
1450536,145,126,Cologne,Bremen,bus,355,16,18,19.8
2440078,244,136,Mannheim,Bratislava,bus,780,23,35,39.6
2330250,233,153,Luxembourg,Cluj-Napoca,bus,1742,69,71,80.6
2330276,233,314,Luxembourg,Poznan,bus,930,32,41,46.3
2330309,233,213,Luxembourg,Katowice,bus,1155,41,50,56.0
2330310,233,214,Luxembourg,Krakow,bus,1230,43,53,59.2
2440082,244,215,Mannheim,Kosice,bus,1240,30,53,59.7
3150017,315,219,Saarbrucken,Linz,bus,690,23,32,35.6
2330348,233,297,Luxembourg,Prague,bus,535,20,25,28.4
2440085,244,292,Mannheim,Poprad,bus,1110,30,48,54.1
3150021,315,308,Saarbrucken,Salzburg,bus,600,19,28,31.4
2440086,244,310,Mannheim,Sarajevo,bus,1790,51,73,82.5
1450538,145,314,Cologne,Poznan,bus,1100,32,48,53.7
2440087,244,327,Mannheim,Split,bus,1230,46,53,59.2
2330394,233,364,Luxembourg,Warsaw,bus,1230,46,53,59.2
2330400,233,357,Luxembourg,Iasi,bus,2171,83,87,97.8
2350233,235,252,Lisbon,Milan,bus,2191,70,87,98.6
2350236,235,309,Lisbon,Sofia,bus,3511,110,132,149.6
2350252,235,117,Lisbon,Burgas,bus,3840,113,143,161.9
2350261,235,368,Lisbon,Zagreb,bus,2791,87,108,122.1
2350280,235,236,Lisbon,Ljubljana,bus,2641,85,103,116.3
2910018,291,154,Porto,Clermont-Ferrand,bus,1170,46,50,56.7
2350301,235,309,Lisbon,Sofia,bus,3445,113,130,147.1
2350303,235,189,Lisbon,Genoa,bus,2041,65,82,92.7
2350312,235,368,Lisbon,Zagreb,bus,2791,85,108,122.1
2350331,235,252,Lisbon,Milan,bus,2191,68,87,98.6
3090317,309,104,Sofia,Athens,bus,740,25,34,37.8
2350338,235,354,Lisbon,Verona,bus,2311,75,91,103.4
2910025,291,240,Porto,Lyon,bus,1490,45,62,70.2
2350373,235,252,Lisbon,Milan,bus,2191,69,87,98.6
2350374,235,368,Lisbon,Zagreb,bus,2791,88,108,122.1
2350379,235,248,Lisbon,Madrid,bus,481,21,23,25.9
2350387,235,259,Lisbon,Marseille,bus,1681,51,69,78.1
2350389,235,261,Lisbon,Montpellier,bus,1456,45,61,68.8
3670081,367,134,Zaragoza,Bucharest,bus,2410,69,95,107.3
2350396,235,270,Lisbon,Nice,bus,1831,55,75,84.2
2350403,235,236,Lisbon,Ljubljana,bus,2641,86,103,116.3
2350410,235,236,Lisbon,Ljubljana,bus,2641,83,103,116.3
2350450,235,248,Lisbon,Madrid,bus,541,18,26,28.7
2480202,248,338,Madrid,Timisoara,bus,2510,69,98,111.2
2350458,235,354,Lisbon,Verona,bus,2311,74,91,103.4
2480203,248,357,Madrid,Iasi,bus,3530,74,133,150.3
3060093,306,100,Rotterdam,Antwerp,bus,115,6,7,7.3
2800063,280,117,Plovdiv,Burgas,bus,320,14,16,18.0
2360367,236,123,Ljubljana,Budapest,share,335,11,15,18.8
2360386,236,252,Ljubljana,Milan,bus,450,15,22,24.4
2360402,236,189,Ljubljana,Genoa,bus,600,21,28,31.4
3080282,308,239,Salzburg,Lille,bus,1095,32,48,53.5
2360432,236,248,Ljubljana,Madrid,bus,2025,74,81,92.0
2360433,236,354,Ljubljana,Verona,bus,300,11,15,17.0
2360434,236,259,Ljubljana,Marseille,bus,960,30,42,47.6
2360435,236,261,Ljubljana,Montpellier,bus,1280,35,54,61.4
2360446,236,309,Ljubljana,Sofia,bus,910,28,40,45.4
2360451,236,335,Ljubljana,Turin,bus,565,20,27,29.8
1130407,113,112,Ankara,Alanya,bus,451,15,22,24.4
2790092,279,348,Ostrava,Vienna,bus,275,10,14,15.8
2370027,237,201,Lappeenranta,Helsinki,bus,180,7,10,10.9
2370032,237,201,Lappeenranta,Helsinki,bus,180,6,10,10.9
3640233,364,130,Warsaw,Bologna,bus,1267,50,54,60.8
2470640,247,308,Munich,Salzburg,bus,90,4,6,5.9
2390137,239,100,Lille,Antwerp,bus,125,4,7,7.9
2390139,239,102,Lille,Augsburg,bus,915,28,41,45.6
2390147,239,348,Lille,Vienna,bus,1380,43,58,65.6
2390153,239,260,Lille,Metz,bus,360,11,18,20.0
2390165,239,210,Lille,Karlsruhe,bus,720,21,33,36.9
2390173,239,247,Lille,Munich,bus,990,30,44,48.9
2390176,239,210,Lille,Karlsruhe,bus,750,25,34,38.3
2390178,239,219,Lille,Linz,bus,1230,37,53,59.2
2390187,239,244,Lille,Mannheim,bus,660,19,31,34.2
2390192,239,255,Lille,Maastricht,bus,195,7,11,11.6
2390203,239,315,Lille,Saarbrucken,bus,570,18,27,30.0
2390207,239,247,Lille,Munich,bus,990,29,44,48.9
2390210,239,308,Lille,Salzburg,bus,1139,34,49,55.4
2390215,239,316,Lille,Stuttgart,bus,780,23,35,39.6
2390227,239,244,Lille,Mannheim,bus,660,18,31,34.2
2400505,240,154,Lyon,Clermont-Ferrand,bus,125,5,7,7.9
2400522,240,252,Lyon,Milan,bus,370,13,19,20.5
2400585,240,342,Lyon,Toulouse,bus,405,16,20,22.2
2400588,240,351,Lyon,Valencia,share,669,6,26,34.6
2410013,241,140,Lugano,Basel,bus,360,14,18,20.0
2520663,252,128,Milan,Barcelona,bus,1035,30,45,50.9
2410034,241,365,Lugano,Wroclaw,bus,1084,45,47,53.0
2410035,241,213,Lugano,Katowice,bus,1274,49,54,61.1
2410036,241,214,Lugano,Krakow,bus,1386,51,58,65.8
2520700,252,235,Milan,Lisbon,bus,2130,69,85,96.2
2410041,241,365,Lugano,Wroclaw,bus,1084,46,47,53.0
1300541,130,357,Bologna,Iasi,bus,1652,46,68,76.9
2520745,252,367,Milan,Zaragoza,bus,2840,65,110,124.0
2420005,242,329,Lulea,Stockholm,bus,1617,50,67,75.4
2420023,242,329,Lulea,Stockholm,bus,1617,51,67,75.4
2420032,242,329,Lulea,Stockholm,bus,1617,48,67,75.4
2430506,243,338,Manchester,Timisoara,bus,2126,65,85,96.1
2440092,244,100,Mannheim,Antwerp,bus,460,15,22,24.9
2440105,244,116,Mannheim,Brussels,bus,410,14,20,22.4
2440143,244,161,Mannheim,Dusseldorf,share,186,6,9,11.2
2440148,244,219,Mannheim,Linz,bus,570,19,27,30.0
2440163,244,247,Mannheim,Munich,bus,265,10,14,15.3
2440166,244,308,Mannheim,Salzburg,bus,479,15,23,25.8
2440167,244,210,Mannheim,Karlsruhe,share,59,1,4,4.1
2440173,244,239,Mannheim,Lille,bus,600,19,28,31.4
2400614,240,248,Lyon,Madrid,bus,1000,37,44,49.3
2440179,244,266,Mannheim,Nuremberg,share,162,7,8,9.9
2440190,244,310,Mannheim,Sarajevo,bus,1790,50,73,82.5
1740627,174,306,Frankfurt,Rotterdam,bus,450,13,22,24.4
2440194,244,315,Mannheim,Saarbrucken,share,100,4,5,6.5
2440195,244,316,Mannheim,Stuttgart,share,104,3,6,6.7
2440203,244,327,Mannheim,Split,bus,1230,45,53,59.2
2440208,244,368,Mannheim,Zagreb,bus,765,31,35,38.9
2100299,210,368,Karlsruhe,Zagreb,bus,740,31,34,37.8
2470643,247,123,Munich,Budapest,bus,665,30,31,34.4
2450130,245,247,Memmingen,Munich,share,88,3,5,5.8
2450153,245,316,Memmingen,Stuttgart,share,116,5,6,7.4
2460207,246,102,Munster,Augsburg,share,386,3,16,21.3
2460232,246,124,Munster,Berlin,share,317,12,14,17.9
2460251,246,145,Munster,Cologne,bus,260,10,14,15.0
2460265,246,161,Munster,Dusseldorf,bus,185,8,10,11.1
2460279,246,197,Munster,Hannover,share,143,6,7,8.9
1590397,159,213,Dortmund,Katowice,bus,822,36,37,41.5
1590398,159,219,Dortmund,Linz,bus,885,28,39,44.3
2460329,246,282,Munster,Paderborn,share,102,3,5,6.6
2470657,247,100,Munich,Antwerp,bus,795,26,36,40.3
2470658,247,102,Munich,Augsburg,share,64,3,4,4.4
2470663,247,111,Munich,Amsterdam,bus,645,26,30,33.5
2470676,247,252,Munich,Milan,bus,405,14,20,22.2
2470683,247,191,Munich,Gdansk,bus,1110,46,48,54.1
2470690,247,202,Munich,Innsbruck,share,131,6,7,8.2
2470699,247,219,Munich,Linz,bus,235,9,13,13.7
2470718,247,255,Munich,Maastricht,bus,615,21,29,32.1
2470723,247,260,Munich,Metz,bus,505,17,24,27.0
2470724,247,266,Munich,Nuremberg,share,128,5,7,8.0
2020427,202,269,Innsbruck,Nantes,bus,1305,40,55,62.4
2470739,247,308,Munich,Salzburg,share,115,5,6,7.3
3080293,308,348,Salzburg,Vienna,bus,225,9,12,13.2
2480218,248,252,Madrid,Milan,bus,1620,55,67,75.6
2480243,248,117,Madrid,Burgas,bus,3305,113,125,141.8
2480268,248,236,Madrid,Ljubljana,bus,2100,67,84,95.0
2480287,248,189,Madrid,Genoa,bus,1500,46,63,70.6
2480290,248,368,Madrid,Zagreb,bus,2250,70,89,101.0
2480292,248,134,Madrid,Bucharest,bus,2670,69,104,117.5
2480294,248,259,Madrid,Marseille,bus,865,34,39,43.4
2480295,248,368,Madrid,Zagreb,bus,2250,68,89,101.0
2480299,248,236,Madrid,Ljubljana,bus,2100,65,84,95.0
2480307,248,236,Madrid,Ljubljana,bus,2100,64,84,95.0
2480311,248,240,Madrid,Lyon,bus,995,35,44,49.1
2480316,248,155,Madrid,Chambery,bus,1290,46,55,61.8
2480325,248,189,Madrid,Genoa,bus,1500,45,63,70.6
1280606,128,153,Barcelona,Cluj-Napoca,bus,2025,78,81,92.0
2480330,248,154,Madrid,Clermont-Ferrand,bus,1020,35,45,50.2
2480349,248,368,Madrid,Zagreb,bus,2250,65,89,101.0
2480378,248,189,Madrid,Genoa,bus,2700,70,105,118.6
2480380,248,252,Madrid,Milan,bus,1620,58,67,75.6
2480387,248,354,Madrid,Verona,bus,1740,60,71,80.5
2480410,248,261,Madrid,Montpellier,bus,765,28,35,38.9
2480413,248,252,Madrid,Milan,bus,1620,56,67,75.6
2480432,248,235,Madrid,Lisbon,bus,480,21,23,25.8
2480449,248,259,Madrid,Marseille,bus,1060,35,46,51.9
2480450,248,261,Madrid,Montpellier,bus,765,29,35,38.9
2480460,248,270,Madrid,Nice,bus,1290,40,55,61.8
2480470,248,309,Madrid,Sofia,bus,2970,101,114,129.0
2480481,248,354,Madrid,Verona,bus,1740,62,71,80.5
2480485,248,259,Madrid,Marseille,bus,865,30,39,43.4
2480486,248,240,Madrid,Lyon,bus,995,36,44,49.1
2480500,248,240,Madrid,Lyon,bus,995,37,44,49.1
2480517,248,335,Madrid,Turin,bus,1380,45,58,65.6
2480531,248,354,Madrid,Verona,bus,1725,55,71,79.9
2480533,248,252,Madrid,Milan,bus,1620,57,67,75.6
2490396,249,354,Malaga,Verona,bus,2130,65,85,96.2
2490399,249,309,Malaga,Sofia,bus,3270,100,124,140.5
2490402,249,280,Malaga,Plovdiv,bus,3520,126,132,149.9
2490403,249,105,Malaga,Alicante,bus,470,15,23,25.3
2490408,249,354,Malaga,Verona,bus,2130,67,85,96.2
2490417,249,117,Malaga,Burgas,bus,3795,126,142,160.2
2490418,249,106,Malaga,Almeria,bus,150,5,9,9.2
2490419,249,128,Malaga,Barcelona,bus,930,30,41,46.3
2490421,249,236,Malaga,Ljubljana,bus,2460,74,97,109.3
2490425,249,354,Malaga,Verona,bus,2130,69,85,96.2
2490426,249,134,Malaga,Bucharest,bus,3780,74,141,159.7
2490427,249,261,Malaga,Montpellier,bus,1275,42,54,61.1
2490428,249,368,Malaga,Zagreb,bus,2550,81,100,112.8
2490432,249,261,Malaga,Montpellier,bus,1275,40,54,61.1
2490436,249,189,Malaga,Genoa,bus,1860,55,76,85.4
2490437,249,153,Malaga,Cluj-Napoca,bus,3415,69,129,146.0
2490445,249,368,Malaga,Zagreb,bus,2550,79,100,112.8
2490450,249,179,Malaga,Faro,bus,3240,110,123,139.4
2490453,249,128,Malaga,Barcelona,bus,930,28,41,46.3
2490458,249,189,Malaga,Genoa,bus,1860,60,76,85.4
2490461,249,354,Malaga,Verona,bus,2130,68,85,96.2
2490466,249,309,Malaga,Sofia,bus,3270,105,124,140.5
2490478,249,251,Malaga,Murcia,bus,380,12,19,21.0
1060426,106,251,Almeria,Murcia,bus,240,8,13,14.0
2490487,249,270,Malaga,Nice,bus,1650,50,68,76.8
2490495,249,291,Malaga,Porto,bus,6720,200,234,265.4
2490500,249,236,Malaga,Ljubljana,bus,2460,79,97,109.3
2490516,249,338,Malaga,Timisoara,bus,4135,69,153,172.8
2490521,249,357,Malaga,Iasi,bus,5088,74,183,207.6
3490258,349,117,Varna,Burgas,bus,135,5,8,8.4
3450294,345,218,Tallinn,Kuressaare,bus,220,8,12,13.0
3670084,367,235,Zaragoza,Lisbon,bus,780,28,35,39.6
2510066,251,309,Murcia,Sofia,bus,2700,85,105,118.6
2510080,251,309,Murcia,Sofia,bus,2700,86,105,118.6
2510081,251,117,Murcia,Burgas,bus,3404,126,129,145.6
2510084,251,309,Murcia,Sofia,bus,2700,87,105,118.6
2510093,251,236,Murcia,Ljubljana,bus,2070,67,83,93.8
2510098,251,128,Murcia,Barcelona,bus,500,18,24,26.8
2510106,251,134,Murcia,Bucharest,bus,3283,69,125,141.0
2510107,251,368,Murcia,Zagreb,bus,2160,68,86,97.4
2510126,251,270,Murcia,Nice,bus,1260,40,54,60.5
2510128,251,153,Murcia,Cluj-Napoca,bus,2670,78,104,117.5
2510173,251,354,Murcia,Verona,bus,1740,56,71,80.5
2510217,251,261,Murcia,Montpellier,bus,835,28,38,42.1
2510242,251,338,Murcia,Timisoara,bus,2250,74,89,101.0
2510249,251,351,Murcia,Valencia,share,171,6,8,10.4
2510252,251,357,Murcia,Iasi,bus,4448,69,163,184.4
2510257,251,365,Murcia,Wroclaw,bus,2790,80,108,122.1
2520782,252,259,Milan,Marseille,bus,475,17,23,25.6
2520803,252,128,Milan,Barcelona,bus,1035,32,45,50.9
2520819,252,135,Milan,Belgrade,bus,985,38,43,48.7
2520846,252,297,Milan,Prague,bus,825,27,37,41.6
2520851,252,309,Milan,Sofia,bus,1260,43,54,60.5
3540168,354,214,Verona,Krakow,bus,1107,46,48,54.0
3530360,353,135,Venice,Belgrade,bus,705,30,32,36.2
2520905,252,303,Milan,Rome,bus,445,20,22,24.1
2520937,252,191,Milan,Gdansk,bus,1705,53,70,79.0
1520423,152,213,Catania,Katowice,bus,2127,60,85,96.1
3650156,365,147,Wroclaw,Copenhagen,bus,790,28,36,40.1
1520425,152,365,Catania,Wroclaw,bus,2294,61,91,102.7
3650157,365,147,Wroclaw,Copenhagen,bus,790,31,36,40.1
1520426,152,214,Catania,Krakow,bus,2203,61,88,99.1
3030336,303,357,Rome,Iasi,bus,2085,60,84,94.4
3650161,365,196,Wroclaw,Hamburg,bus,570,25,27,30.0
2550019,255,100,Maastricht,Antwerp,bus,185,5,10,11.1
2550021,255,102,Maastricht,Augsburg,bus,645,20,30,33.5
2550022,255,309,Maastricht,Sofia,bus,1860,65,76,85.4
2550028,255,309,Maastricht,Sofia,bus,1860,62,76,85.4
2550029,255,210,Maastricht,Karlsruhe,bus,450,13,22,24.4
2550030,255,116,Maastricht,Brussels,bus,105,3,6,6.7
2550032,255,174,Maastricht,Frankfurt,bus,300,9,15,17.0
2550035,255,348,Maastricht,Vienna,bus,1050,35,46,51.5
2550042,255,159,Maastricht,Dortmund,share,139,6,7,8.6
2550044,255,174,Maastricht,Frankfurt,bus,300,8,15,17.0
2550049,255,219,Maastricht,Linz,bus,900,30,40,45.0
2550052,255,308,Maastricht,Salzburg,bus,810,27,37,41.0
2550056,255,247,Maastricht,Munich,bus,720,22,33,36.9
2550057,255,239,Maastricht,Lille,bus,210,7,11,12.4
2550058,255,244,Maastricht,Mannheim,bus,390,11,19,21.5
2550060,255,247,Maastricht,Munich,bus,600,21,28,31.4
2550061,255,225,Maastricht,London,bus,765,17,35,38.9
2550062,255,266,Maastricht,Nuremberg,bus,475,16,23,25.6
2550065,255,308,Maastricht,Salzburg,bus,760,25,35,38.7
2550066,255,309,Maastricht,Sofia,bus,1860,64,76,85.4
2550067,255,316,Maastricht,Stuttgart,bus,510,15,24,27.2
2570163,257,207,Milas,Istanbul,bus,599,20,28,31.4
2570166,257,207,Milas,Istanbul,bus,600,21,28,31.4
2570181,257,114,Milas,Antalya,bus,390,17,19,21.5
2570182,257,113,Milas,Ankara,bus,645,19,30,33.5
2570313,257,339,Milas,Trabzon,bus,1404,29,59,66.6
2590143,259,309,Marseille,Sofia,bus,1800,55,73,82.9
2590164,259,309,Marseille,Sofia,bus,1800,57,73,82.9
2590210,259,134,Marseille,Bucharest,bus,1945,64,79,88.8
2590242,259,252,Marseille,Milan,bus,465,16,23,25.1
2590258,259,135,Marseille,Belgrade,bus,1420,54,60,67.3
2590274,259,270,Marseille,Nice,bus,145,6,8,9.0
2700217,270,236,Nice,Ljubljana,bus,810,26,37,41.0
2590277,259,261,Marseille,Montpellier,bus,135,6,8,8.4
2590281,259,189,Marseille,Genoa,bus,335,12,17,18.8
2590292,259,354,Marseille,Verona,bus,630,21,29,32.8
3350222,335,213,Turin,Katowice,bus,1402,51,59,66.5
2590340,259,235,Marseille,Lisbon,bus,1620,50,67,75.6
2590343,259,236,Marseille,Ljubljana,bus,975,30,43,48.2
2590347,259,252,Marseille,Milan,bus,465,17,23,25.1
2590351,259,248,Marseille,Madrid,bus,1050,35,46,51.5
2590361,259,261,Marseille,Montpellier,bus,135,5,8,8.4
2590417,259,236,Marseille,Ljubljana,bus,975,32,43,48.2
3350224,335,365,Turin,Wroclaw,bus,1215,49,52,58.6
2590426,259,248,Marseille,Madrid,bus,840,30,38,42.3
2590448,259,351,Marseille,Valencia,share,581,13,23,30.5
2590462,259,367,Marseille,Zaragoza,bus,1080,35,47,52.8
2600038,260,102,Metz,Augsburg,bus,400,14,20,22.0
2600039,260,135,Metz,Belgrade,bus,1195,50,51,57.7
2600056,260,348,Metz,Vienna,bus,835,27,38,42.1
2600059,260,244,Metz,Mannheim,bus,180,7,10,10.9
2600066,260,348,Metz,Vienna,bus,835,28,38,42.1
2330472,233,314,Luxembourg,Poznan,bus,930,36,41,46.3
2600078,260,219,Metz,Linz,bus,750,25,34,38.3
2600080,260,202,Metz,Innsbruck,bus,600,21,28,31.4
2600082,260,308,Metz,Salzburg,bus,660,21,31,34.2
2600083,260,210,Metz,Karlsruhe,bus,270,9,14,15.5
3260107,326,214,Strasbourg,Krakow,bus,1243,47,53,59.8
2600094,260,247,Metz,Munich,bus,465,16,23,25.1
2600107,260,210,Metz,Karlsruhe,bus,200,7,11,11.9
3260111,326,297,Strasbourg,Prague,bus,450,18,22,24.4
