path_id,from_id,to_id,transport_id,price_min_EUR,duration_min,num_transfers
3210216,321,183,1,32,350,1
3210217,321,205,1,7,80,0
3210218,321,235,1,17,60,0
3210219,321,24,1,661,950,1
3210223,321,327,1,65,305,1
3210224,321,36,1,690,1249,2
3210225,321,38,1,432,810,1
3210226,321,40,1,506,915,1
3210230,321,337,1,95,275,1
3210231,321,42,1,322,610,1
3210232,321,67,1,803,1080,2
3210236,321,89,1,758,1115,1
3210239,321,116,1,45,160,0
3210240,321,172,1,45,165,0
3210241,321,101,1,40,320,1
3210242,321,166,1,30,190,0
3210243,321,203,1,80,325,1
3210244,321,179,2,11,160,0
3210247,321,370,1,55,155,0
3210250,321,105,2,30,650,0
3210251,321,105,8,29,415,0
3210252,321,106,2,17,345,0
3210253,321,106,8,19,287,0
3210254,321,107,1,67,300,1
3210255,321,127,1,13,205,0
3210256,321,108,1,43,335,1
3210258,321,109,1,50,540,1
3210259,321,177,1,70,260,1
3210260,321,112,1,81,560,2
3210265,321,245,1,35,350,1
3210266,321,117,1,87,440,1
3210268,321,118,1,46,520,2
3210269,321,368,1,41,305,1
3210271,321,119,1,46,305,1
3210273,321,120,1,40,300,1
3210274,321,243,1,25,170,0
3210276,321,225,1,17,155,0
3210277,321,121,1,40,370,1
3210278,321,122,1,40,285,1
3210281,321,124,1,65,290,1
3210282,321,160,1,45,280,1
3210284,321,196,1,50,290,1
3210286,321,128,2,41,915,0
3210287,321,128,8,57,687,0
3210288,321,129,8,49,591,0
3210292,321,132,1,66,500,2
3210294,321,136,1,45,315,1
3210295,321,137,1,30,105,0
3210296,321,139,1,60,515,1
3210299,321,140,1,35,265,1
3210301,321,252,1,35,150,0
3210303,321,142,1,46,425,1
3210304,321,145,1,30,175,0
3210305,321,146,1,64,305,1
3210306,321,147,1,40,305,1
3210307,321,150,1,80,160,0
3210308,321,318,1,45,365,1
3210309,321,204,1,120,980,1
3210310,321,154,1,120,265,1
3210313,321,319,2,64,405,0
3210314,321,194,1,114,300,1
3210315,321,159,1,35,305,1
3210316,321,297,1,50,190,0
3210317,321,161,1,75,275,1
3210318,321,249,2,11,210,0
3210321,321,164,1,117,305,1
3210322,321,184,1,34,310,1
3210323,321,17,1,175,580,1
3210326,321,175,1,200,275,1
3210327,321,178,1,48,470,2
3210328,321,179,8,10,146,0
3210329,321,18,1,506,870,2
3210330,321,181,1,180,380,1
3210331,321,236,1,85,320,1
3210332,321,273,1,74,560,2
3210334,321,186,8,12,189,0
3210335,321,189,1,50,295,1
3210336,321,335,1,30,145,0
3210337,321,246,1,140,300,1
3210339,321,126,1,41,300,1
3210340,321,197,1,78,285,1
3210341,321,282,1,50,405,1
3210342,321,20,1,432,820,2
3210343,321,200,1,87,360,1
3210345,321,202,1,150,390,1
3210347,321,351,3,45,438,0
3210348,321,207,1,143,360,1
3210349,321,209,1,45,380,1
3210350,321,334,1,40,275,1
3210351,321,353,1,35,290,1
3210352,321,316,1,75,275,1
3210353,321,210,1,60,165,0
3210354,321,212,1,41,525,1
3210355,321,213,1,41,405,1
3210356,321,215,1,35,405,1
3210358,321,266,1,43,175,0
3210359,321,277,1,88,325,1
3210360,321,305,1,80,375,1
3210361,321,219,1,147,415,1
3210362,321,308,1,55,395,1
3210363,321,222,1,40,315,1
3210364,321,224,1,46,305,1
3210366,321,228,1,19,140,0
3210367,321,550,1,552,1015,2
3210368,321,289,1,46,445,1
3210369,321,233,1,30,160,0
3210370,321,235,8,25,331,0
3210371,321,237,1,60,650,2
3210372,321,239,1,40,280,1
3210376,321,242,1,39,495,2
3210377,321,249,3,20,117,0
3210379,321,249,8,11,155,0
3210380,321,25,1,304,730,2
3210381,321,251,2,21,435,0
3210382,321,251,8,20,357,0
3210384,321,263,1,74,310,1
3210386,321,264,1,40,300,1
3210387,321,265,1,68,340,1
3210388,321,349,1,64,395,1
3210389,321,268,1,55,500,1
3210390,321,27,1,644,1185,2
3210392,321,270,1,40,235,1
3210393,321,329,1,43,350,1
3210394,321,274,1,28,85,0
3210395,321,276,1,55,470,1
3210397,321,365,1,34,315,1
3210398,321,28,1,166,650,2
3210399,321,309,1,37,310,1
3210400,321,280,1,60,860,1
3210401,321,286,1,40,350,1
3210402,321,287,1,30,150,0
3210403,321,191,1,41,345,1
3210404,321,291,1,28,70,0
3210406,321,291,2,137,3661,0
3210410,321,302,1,85,325,1
3210411,321,295,1,45,300,1
3210413,321,330,1,45,315,1
3210415,321,30,1,359,685,1
3210417,321,358,1,48,810,1
3210418,321,336,1,64,400,1
3210419,321,310,1,51,410,1
3210421,321,311,1,51,310,1
3210422,321,314,1,36,335,1
3210423,321,315,1,120,640,1
3210424,321,319,8,24,329,0
3210425,321,323,1,41,430,1
3210426,321,546,1,51,365,1
3210427,321,326,1,101,335,1
3210428,321,174,1,87,175,0
3210430,321,135,1,41,300,1
3210431,321,339,1,81,575,2
3210432,321,34,1,221,475,1
3210433,321,340,1,50,530,1
3210434,321,341,1,60,510,1
3210435,321,347,1,66,475,2
3210436,321,351,2,33,720,0
3210437,321,351,8,34,458,0
3210438,321,352,8,33,407,0
3210439,321,354,1,50,340,1
3210440,321,357,1,37,370,1
3210441,321,359,1,149,440,2
3210443,321,362,1,120,455,1
3210445,321,364,1,32,360,1
3210447,321,367,8,49,580,0
3210448,321,367,1,40,250,1
3210451,321,369,1,63,335,1
3210455,321,45,1,135,585,1
3210456,321,48,1,758,1280,2
3210459,321,51,1,689,1230,2
3210460,321,53,1,922,1280,2
3210461,321,551,1,786,1355,2
3210462,321,553,1,438,1270,2
3210465,321,554,1,449,905,2
3210467,321,62,1,886,800,1
3210470,321,65,1,520,1015,2
3210472,321,186,3,21,157,0
3210473,321,74,1,19,85,0
3210475,321,75,1,772,1080,2
3210477,321,8,1,322,565,1
3210481,321,88,1,669,1120,2
3210482,321,9,1,359,735,2
3210483,321,92,1,668,1080,2
3210484,321,79,1,829,1200,2
3210486,321,60,1,598,1120,2
3210487,321,85,1,586,1030,2
3230001,323,276,2,11,210,0
3230002,323,331,2,13,210,0
3230005,323,295,2,31,375,0
3230010,323,164,2,48,840,0
3230011,323,343,2,24,505,0
3230012,323,330,2,17,330,0
3230014,323,303,2,73,1800,0
3230017,323,309,2,13,240,0
3230018,323,25,1,166,525,1
3230019,323,29,1,221,515,1
3230020,323,30,1,129,515,1
3230021,323,548,1,414,770,1
3230022,323,207,2,33,720,0
3230023,323,141,2,76,1860,0
3230025,323,10,1,129,1065,2
3230027,323,107,1,28,370,2
3230028,323,108,1,32,415,1
3230030,323,11,1,396,1040,2
3230031,323,111,1,80,280,1
3230032,323,112,1,138,285,1
3230033,323,114,1,76,100,0
3230035,323,207,1,41,80,0
3230036,323,368,1,60,95,0
3230037,323,196,1,30,160,0
3230038,323,353,2,42,959,0
3230039,323,13,1,322,485,1
3230040,323,130,1,45,105,0
3230041,323,131,1,87,315,1
3230042,323,132,1,114,400,1
3230043,323,135,1,51,70,0
3230045,323,348,1,73,95,0
3230046,323,14,1,420,1015,1
3230047,323,145,1,70,160,0
3230048,323,15,1,414,765,1
3230049,323,150,1,40,440,1
3230050,323,151,1,45,225,1
3230051,323,153,1,24,285,1
3230052,323,192,1,45,150,0
3230053,323,16,1,642,1450,2
3230054,323,163,1,72,230,1
3230055,323,166,1,34,340,1
3230056,323,17,1,110,420,1
3230057,323,171,1,71,480,2
3230059,323,172,1,35,175,0
3230060,323,266,1,30,130,0
3230061,323,176,1,75,475,1
3230062,323,179,1,50,475,1
3230063,323,18,1,175,900,1
3230064,323,180,1,45,485,1
3230065,323,181,1,100,215,1
3230066,323,354,2,47,1068,0
3230067,323,159,1,35,160,0
3230068,323,126,1,30,160,0
3230069,323,191,1,32,250,1
3230070,323,20,1,221,670,1
3230072,323,206,1,91,75,0
3230074,323,21,1,267,615,1
3230075,323,356,1,27,245,1
3230077,323,215,1,85,405,1
3230078,323,22,1,156,450,1
3230079,323,116,1,25,170,0
3230080,323,243,1,40,305,1
3230082,323,230,1,35,265,1
3230083,323,289,1,37,484,2
3230084,323,305,1,69,330,1
3230085,323,24,1,230,820,2
3230086,323,174,1,100,160,0
3230087,323,248,1,70,340,1
3230088,323,250,1,300,295,1
3230089,323,105,1,32,360,1
3230091,323,253,1,30,105,0
3230092,323,26,1,87,275,1
3230093,323,268,1,64,645,1
3230094,323,349,1,69,340,1
3230095,323,27,1,432,1230,2
3230096,323,329,1,36,180,0
3230098,323,274,1,28,445,1
3230099,323,28,1,120,335,1
3230102,323,303,1,65,105,0
3230103,323,31,1,120,280,1
3230104,323,310,1,78,295,1
3230105,323,314,1,77,245,1
3230106,323,32,1,147,560,1
3230107,323,320,1,35,580,1
3230109,323,33,1,87,270,1
3230112,323,339,1,81,255,1
3230113,323,34,1,110,315,1
3230114,323,342,1,25,440,1
3230115,323,345,1,85,320,1
3230117,323,347,1,48,400,2
3230118,323,35,1,129,315,1
3230119,323,357,1,28,380,1
3230120,323,193,1,28,180,0
3230121,323,262,1,25,160,0
3230122,323,359,1,48,440,1
3230123,323,36,1,598,1325,2
3230124,323,362,1,35,280,1
3230127,323,369,1,51,275,1
3230128,323,37,1,414,900,1
3230129,323,40,1,506,930,1
3230130,323,43,1,324,815,1
3230131,323,44,1,103,490,1
3230132,323,45,1,96,380,1
3230135,323,336,1,69,250,1
3230137,323,547,1,184,945,2
3230138,323,55,1,303,850,2
3230139,323,23,1,303,650,1
3230140,323,550,1,348,1190,2
3230141,323,93,1,146,675,1
3230142,323,552,1,168,725,2
3230143,323,553,1,135,1235,2
3230144,323,554,1,247,1080,2
3230145,323,56,1,123,810,2
3230146,323,57,1,146,775,2
3230147,323,58,1,110,120,0
3230148,323,59,1,388,800,1
3230151,323,61,1,468,1060,2
3230153,323,66,1,236,775,2
3230154,323,663,1,377,785,1
3230155,323,67,1,428,1075,2
3230156,323,90,1,401,845,1
3230157,323,68,1,383,1040,2
3230158,323,69,1,125,455,1
3230159,323,70,1,802,1560,2
3230160,323,71,1,403,1145,2
3230161,323,72,1,795,1455,2
3230163,323,73,1,612,1435,2
3230164,323,75,1,459,1095,2
3230166,323,77,1,377,845,1
3230167,323,78,1,120,285,1
3230169,323,94,1,480,865,1
3230170,323,8,1,166,345,1
3230171,323,80,1,615,1020,1
3230172,323,81,1,423,940,1
3230173,323,82,1,401,870,1
3230174,323,83,1,383,865,1
3230176,323,86,1,123,450,1
3230177,323,87,1,423,940,1
3230180,323,89,1,448,945,1
3230181,323,9,1,193,440,1
3230183,323,95,1,103,440,1
3230185,323,99,1,340,895,1
3230188,323,304,2,57,1348,0
3230189,323,302,2,50,930,0
3230191,323,38,1,598,964,2
3230192,323,41,1,506,795,1
3230194,323,96,1,400,860,1
3230195,323,63,1,409,725,1
3230197,323,76,1,400,980,1
3230200,323,181,2,45,725,0
3230201,323,145,2,83,2055,0
3230202,323,101,1,80,370,1
3230203,323,245,1,75,130,0
3230205,323,175,1,30,135,0
3230206,323,102,2,65,1262,0
3230207,323,103,1,64,520,1
3230208,323,104,1,80,85,0
3230209,323,351,1,35,290,1
3230210,323,249,1,50,365,1
3230211,323,106,1,50,485,2
3230212,323,135,2,22,440,0
3230213,323,196,2,88,1880,0
3230216,323,327,2,50,1080,0
3230217,323,113,1,48,200,1
3230218,323,370,1,78,130,0
3230220,323,115,1,110,290,1
3230223,323,118,1,41,205,1
3230224,323,162,1,34,390,1
3230226,323,119,1,34,520,1
3230227,323,120,1,74,390,1
3230231,323,225,1,17,210,0
3230232,323,122,1,34,420,1
3230234,323,124,2,79,1610,0
3230235,323,197,1,75,265,1
3230236,323,128,1,80,285,1
3230237,323,129,1,45,420,1
3230239,323,546,3,3,160,0
3230241,323,134,1,32,270,1
3230242,323,136,1,30,95,0
3230243,323,348,2,55,885,0
3230244,323,137,1,29,285,1
3230250,323,140,2,67,1620,0
3230251,323,146,1,50,320,1
3230252,323,152,1,30,255,1
3230253,323,240,1,27,260,1
3230254,323,154,1,50,415,2
3230255,323,370,2,80,1500,0
3230256,323,293,1,80,275,1
3230258,323,159,2,85,1876,0
3230259,323,160,1,30,420,1
3230260,323,297,1,85,250,1
3230261,323,161,1,90,255,1
3230262,323,161,2,80,1795,0
3230265,323,164,1,92,240,1
3230266,323,343,1,105,215,1
3230267,323,184,1,34,465,1
3230268,323,266,2,55,1290,0
3230269,323,247,2,52,1200,0
3230270,323,177,1,100,290,1
3230272,323,178,1,41,490,1
3230273,323,235,1,80,370,1
3230274,323,368,2,50,750,0
3230275,323,183,1,51,480,2
3230276,323,186,1,50,470,2
3230277,323,189,1,30,265,1
3230278,323,252,1,24,130,0
3230281,323,194,1,46,515,2
3230282,323,200,1,50,335,1
3230283,323,201,1,30,295,1
3230284,323,310,2,35,532,0
3230285,323,202,1,130,200,1
3230286,323,203,1,33,470,1
3230287,323,205,1,35,320,1
3230293,323,210,1,30,145,0
3230295,323,212,1,32,500,1
3230296,323,213,1,85,250,1
3230297,323,123,1,35,80,0
3230301,323,277,1,79,180,0
3230303,323,219,1,110,410,1
3230304,323,219,2,55,990,0
3230305,323,222,1,40,380,1
3230306,323,227,1,60,595,1
3230307,323,228,1,55,460,1
3230308,323,231,1,40,245,1
3230309,323,233,1,35,255,1
3230310,323,242,1,29,420,2
3230312,323,246,1,190,345,1
3230313,323,247,1,100,230,1
3230315,323,257,1,115,75,0
3230316,323,259,1,29,280,1
3230317,323,270,1,27,265,1
3230318,323,261,1,40,410,1
3230320,323,264,1,34,445,1
3230321,323,265,1,148,310,1
3230323,323,267,1,85,280,1
3230324,323,269,1,55,300,1
3230328,323,275,1,30,240,1
3230329,323,279,1,19,520,1
3230332,323,284,1,35,300,1
3230333,323,285,1,30,250,1
3230334,323,290,1,60,600,1
3230335,323,291,1,85,410,1
3230336,323,214,1,30,255,1
3230337,323,294,1,105,255,1
3230340,323,299,1,45,240,1
3230342,323,300,1,55,475,1
3230343,323,301,1,120,1120,1
3230344,323,236,1,65,230,1
3230345,323,209,1,98,315,1
3230346,323,147,1,51,165,0
3230348,323,308,1,70,270,1
3230349,323,308,2,65,1170,0
3230350,323,124,1,26,140,0
3230354,323,174,2,64,1470,0
3230355,323,210,2,78,1486,0
3230356,323,316,1,75,225,1
3230357,323,316,2,75,1417,0
3230358,323,317,1,40,425,1
3230359,323,318,1,40,475,2
3230360,323,321,1,50,355,1
3230361,323,325,1,96,285,1
3230362,323,327,1,72,85,0
3230363,323,332,1,55,570,2
3230364,323,334,1,30,255,1
3230365,323,335,1,30,260,1
3230366,323,337,1,150,610,2
3230367,323,340,1,35,590,2
3230368,323,341,1,40,500,2
3230370,323,295,1,45,215,1
3230371,323,352,1,40,475,2
3230372,323,353,1,80,245,1
3230373,323,358,1,34,165,0
3230374,323,127,1,50,290,1
3230375,323,364,1,37,125,0
3230376,323,365,1,30,240,1
3230377,323,367,1,35,350,1
3230379,323,371,1,78,245,1
3230380,323,39,1,359,945,1
3230381,323,42,1,248,720,1
3230382,323,48,1,414,1135,2
3230383,323,51,1,414,1110,2
3230384,323,53,1,676,1185,2
3230385,323,551,1,460,1380,2
3230387,323,62,1,375,840,1
3230388,323,626,1,269,705,2
3230390,323,64,1,490,1245,2
3230391,323,65,1,650,1415,2
3230393,323,74,1,144,445,1
3230395,323,79,1,563,1015,2
3230397,323,84,1,135,365,1
3230398,323,88,1,482,1080,2
3230399,323,91,1,120,725,1
3230400,323,98,1,268,880,2
3230401,323,85,1,387,865,1
3230407,323,218,1,100,825,2
3230412,323,104,2,33,720,0
3250002,325,10,1,92,1150,2
3250004,325,101,1,68,65,0
3250005,325,104,1,110,340,1
3250006,325,105,1,85,205,0
3250007,325,11,1,598,985,2
3250008,325,113,1,129,450,1
3250009,325,116,1,78,200,1
3250010,325,117,1,74,335,1
3250013,325,126,1,110,200,1
3250014,325,128,1,60,180,0
3250015,325,129,1,120,295,1
3250016,325,13,1,432,610,1
3250017,325,134,1,32,305,1
3250018,325,348,1,100,280,1
3250020,325,14,1,655,1105,2
3250022,325,146,1,70,355,1
3250023,325,15,1,598,885,1
3250024,325,150,1,100,275,1
3250025,325,151,1,170,370,1
3250026,325,152,1,45,335,1
3250027,325,153,1,92,380,1
3250028,325,192,1,129,240,1
3250029,325,16,1,735,1070,2
3250030,325,160,1,90,315,1
3250031,325,162,1,30,210,1
3250032,325,163,1,67,350,1
3250033,325,164,1,85,170,0
3250035,325,169,1,127,70,0
3250036,325,17,1,432,520,1
3250037,325,171,1,203,570,2
3250039,325,111,1,75,90,0
3250040,325,176,1,160,430,1
3250041,325,179,1,55,355,1
3250042,325,18,1,460,880,2
3250043,325,180,1,110,405,1
3250046,325,249,1,45,225,0
3250048,325,20,1,368,755,1
3250049,325,200,1,85,350,1
3250050,325,202,1,75,315,1
3250051,325,205,1,40,305,1
3250052,325,206,1,148,370,1
3250053,325,207,1,138,315,1
3250055,325,21,1,423,760,2
3250056,325,212,1,28,120,0
3250058,325,219,1,130,410,1
3250059,325,243,1,63,90,0
3250060,325,23,1,506,890,2
3250061,325,231,1,100,370,1
3250062,325,289,1,166,245,1
3250063,325,233,1,95,205,1
3250064,325,235,1,90,330,1
3250065,325,236,1,60,390,1
3250066,325,24,1,546,800,1
3250067,325,240,1,100,250,1
3250069,325,250,1,170,305,1
3250071,325,253,1,130,355,1
3250072,325,257,1,153,430,1
3250073,325,259,1,130,315,1
3250074,325,26,1,221,385,1
3250075,325,261,1,138,325,1
3250076,325,263,1,182,220,1
3250077,325,264,1,137,90,0
3250079,325,266,1,120,225,1
3250080,325,267,1,120,300,1
3250081,325,269,1,100,260,1
3250082,325,27,1,552,1160,2
3250083,325,270,1,50,160,0
3250084,325,275,1,110,305,1
3250085,325,28,1,239,565,1
3250086,325,309,1,32,325,1
3250087,325,285,1,40,300,1
3250088,325,287,1,80,295,1
3250089,325,29,1,258,680,1
3250090,325,290,1,170,460,1
3250091,325,291,1,110,320,1
3250093,325,30,1,239,520,1
3250094,325,308,1,70,310,1
3250095,325,31,1,248,420,1
3250096,325,310,1,92,285,1
3250097,325,314,1,64,245,1
3250098,325,318,1,45,325,1
3250099,325,248,1,100,310,1
3250101,325,321,1,65,330,1
3250103,325,327,1,85,165,0
3250104,325,33,1,193,535,1
3250106,325,331,1,45,325,1
3250109,325,338,1,92,420,2
3250110,325,339,1,177,470,1
3250111,325,34,1,230,605,1
3250112,325,342,1,300,255,1
3250113,325,35,1,239,560,1
3250114,325,351,1,120,295,1
3250115,325,353,1,110,250,1
3250116,325,354,1,75,360,1
3250117,325,357,1,28,315,1
3250118,325,359,1,96,225,1
3250120,325,364,1,30,200,1
3250122,325,37,1,414,830,1
3250123,325,371,1,110,370,1
3250124,325,38,1,644,760,1
3250125,325,39,1,644,870,1
3250126,325,40,1,322,780,1
3250127,325,43,1,398,900,1
3250128,325,45,1,245,585,1
3250130,325,96,1,615,875,1
3250131,325,547,1,451,990,2
3250132,325,548,1,506,810,1
3250133,325,55,1,438,890,2
3250134,325,550,1,426,1015,2
3250135,325,93,1,337,705,1
3250136,325,552,1,471,845,2
3250138,325,56,1,382,925,2
3250139,325,57,1,471,820,1
3250140,325,58,1,239,475,1
3250141,325,59,1,548,730,1
3250143,325,61,1,655,1140,2
3250144,325,62,1,681,785,1
3250146,325,66,1,438,805,1
3250147,325,67,1,642,995,2
3250148,325,68,1,487,975,2
3250149,325,69,1,150,585,1
3250150,325,70,1,974,1595,2
3250151,325,71,1,552,1265,2
3250153,325,73,1,856,1400,2
3250154,325,74,1,198,435,1
3250155,325,75,1,647,1025,2
3250156,325,76,1,615,1110,1
3250157,325,77,1,386,940,1
3250160,325,8,1,396,600,1
3250161,325,80,1,644,1150,2
3250162,325,81,1,432,1040,1
3250164,325,83,1,487,845,1
3250166,325,84,1,245,580,2
3250168,325,86,1,270,530,1
3250169,325,87,1,690,995,1
3250170,325,98,1,535,860,1
3250172,325,89,1,551,1035,1
3250173,325,9,1,340,660,1
3250174,325,90,1,642,1030,2
3250175,325,91,1,393,810,1
3250176,325,94,1,751,1060,1
3250178,325,99,1,552,860,1
3250181,325,277,2,55,498,0
3250182,325,277,3,55,458,0
3250184,325,247,1,80,235,1
3250185,325,316,1,80,210,1
3250188,325,103,1,120,475,2
3250191,325,106,1,110,430,1
3250192,325,107,1,48,170,1
3250193,325,108,1,62,160,1
3250194,325,127,1,94,195,1
3250196,325,109,1,50,435,1
3250197,325,130,1,95,245,1
3250198,325,177,1,130,260,1
3250199,325,112,1,143,435,1
3250200,325,114,1,129,255,0
3250208,325,349,1,55,415,1
3250211,325,118,1,41,295,1
3250215,325,119,1,86,275,1
3250216,325,120,1,97,220,1
3250218,325,311,1,137,210,1
3250219,325,122,1,46,210,1
3250220,325,142,1,125,235,1
3250223,325,124,1,60,195,1
3250224,325,196,1,60,195,1
3250226,325,131,1,26,35,0
3250227,325,132,1,79,200,1
3250228,325,135,1,81,270,1
3250231,325,326,1,121,220,1
3250233,325,161,1,60,210,1
3250234,325,145,1,29,245,1
3250236,325,154,1,100,275,1
3250239,325,183,1,50,305,1
3250240,325,224,1,46,215,1
3250241,325,194,1,114,210,1
3250242,325,246,1,200,290,1
3250243,325,159,1,35,360,1
3250244,325,297,1,80,205,1
3250246,325,166,1,137,95,0
3250247,325,167,1,91,445,2
3250248,325,78,1,279,385,1
3250249,325,175,1,160,310,1
3250250,325,370,1,85,225,1
3250251,325,178,1,57,130,1
3250253,325,273,1,69,380,2
3250254,325,184,1,68,270,1
3250255,325,186,1,130,365,1
3250256,325,189,1,129,395,1
3250258,325,335,1,37,285,1
3250260,325,191,1,9,100,0
3250263,325,201,1,55,205,1
3250264,325,345,1,50,205,1
3250265,325,203,1,74,290,1
3250266,325,204,1,51,670,1
3250267,325,284,1,95,195,0
3250270,325,147,1,44,70,0
3250271,325,209,1,45,430,2
3250272,325,368,1,100,275,1
3250274,325,174,1,87,115,0
3250276,325,356,1,193,215,1
3250277,325,214,1,28,125,0
3250278,325,213,1,28,245,1
3250279,325,215,1,80,360,2
3250280,325,123,1,35,230,1
3250283,325,218,1,70,500,2
3250284,325,305,1,27,205,1
3250286,325,222,1,46,210,1
3250288,325,225,1,30,195,1
3250289,325,227,1,75,445,1
3250290,325,228,1,150,320,0
3250292,325,230,1,100,395,1
3250293,325,293,1,80,120,0
3250295,325,252,1,76,155,0
3250296,325,242,1,57,205,1
3250297,325,25,1,258,710,2
3250299,325,251,1,51,375,1
3250304,325,265,1,171,340,1
3250305,325,303,1,90,275,1
3250306,325,268,1,202,525,2
3250308,325,329,1,44,80,0
3250309,325,274,1,69,285,1
3250310,325,137,1,83,255,1
3250312,325,276,1,92,435,2
3250313,325,277,1,32,50,0
3250315,325,197,1,69,195,1
3250319,325,286,1,35,465,2
3250320,325,288,1,60,480,1
3250324,325,334,1,144,365,1
3250325,325,302,1,111,410,1
3250328,325,343,1,140,285,1
3250329,325,330,1,45,325,1
3250331,325,299,1,60,375,1
3250332,325,300,1,101,285,1
3250333,325,307,1,83,290,1
3250334,325,336,1,221,430,1
3250335,325,317,1,51,340,1
3250336,325,320,1,85,315,1
3250337,325,546,1,83,370,1
3250338,325,140,1,110,225,1
3250339,325,295,1,41,320,1
3250340,325,323,1,40,405,1
3250341,325,332,1,140,440,1
3250342,325,294,1,110,305,1
3250344,325,337,1,160,555,1
3250345,325,340,1,80,310,1
3250346,325,341,1,80,285,1
3250347,325,347,1,96,230,1
3250349,325,352,1,120,525,2
3250351,325,193,1,51,180,1
3250352,325,358,1,32,690,1
3250353,325,36,1,644,1245,2
3250355,325,365,1,87,330,1
3250356,325,367,1,50,555,2
3250357,325,181,1,118,290,1
3250358,325,369,1,98,290,1
3250359,325,41,1,460,800,1
3250360,325,42,1,350,650,1
3250363,325,44,1,294,660,2
3250364,325,32,1,245,620,1
3250365,325,22,1,392,490,1
3250366,325,48,1,551,1195,2
3250369,325,51,1,483,1225,2
3250371,325,53,1,861,1245,2
3250373,325,553,1,370,1275,2
3250374,325,554,1,322,905,2
3250376,325,92,1,735,995,1
3250377,325,131,2,27,295,0
3250378,325,626,1,449,955,2
3250379,325,63,1,375,650,1
3250381,325,64,1,599,1000,2
3250382,325,65,1,607,1165,2
3250383,325,663,1,377,655,1
3250385,325,95,1,376,505,1
3250386,325,72,1,920,1385,2
3250390,325,82,1,460,925,1
3250392,325,85,1,506,880,1
3250396,325,88,1,723,1030,2
3250398,325,79,1,736,1175,2
3250399,325,97,1,644,1090,2
3250400,325,332,1,140,320,0
3260002,326,260,3,19,88,0
3260005,326,261,3,239,344,0
3260009,326,259,1,30,85,0
3260010,326,269,3,260,348,0
3260011,326,270,3,300,533,0
3260012,326,315,2,12,95,0
3260017,326,102,3,45,198,0
3260021,326,259,2,60,690,0
3260023,326,233,3,40,98,0
3260025,326,293,3,50,104,0
3260029,326,315,3,15,113,0
3260030,326,202,2,23,480,0
3260031,326,241,2,114,435,0
3260032,326,210,2,5,70,0
3260036,326,316,3,28,79,0
3260038,326,137,3,100,344,0
3260039,326,319,2,129,1520,0
3260040,326,348,3,65,577,0
3260041,326,153,2,123,1515,0
3260042,326,111,1,120,85,0
3260045,326,239,3,91,175,0
3260047,326,248,1,50,140,0
3260049,326,270,1,35,80,0
3260050,326,325,1,122,240,1
3260051,326,357,2,159,1965,0
3260052,326,37,1,552,850,1
3260053,326,40,1,782,850,1
3260055,326,663,1,460,775,1
3260056,326,85,1,588,915,1
3260058,326,172,2,35,420,0
3260059,326,255,2,30,340,0
3260060,326,314,2,79,885,0
3260062,326,128,2,75,955,0
3260065,326,137,2,78,940,0
3260066,326,239,2,34,480,0
3260072,326,107,1,74,265,1
3260073,326,137,1,28,95,0
3260074,326,146,1,100,135,0
3260075,326,273,1,138,1095,2
3260078,326,264,1,51,330,1
3260079,326,269,1,28,95,0
3260082,326,275,1,120,100,0
3260083,326,317,1,95,295,1
3260084,326,335,2,40,475,0
3260085,326,39,1,782,955,1
3260088,326,74,1,72,340,1
3260089,326,141,2,19,175,0
3260094,326,135,2,45,1030,0
3260096,326,308,3,40,410,0
3260103,326,123,2,77,885,0
3260107,326,214,2,53,1243,0
3260108,326,219,3,50,490,0
3260109,326,236,2,55,696,0
3260110,326,247,3,30,307,0
3260111,326,297,2,22,450,0
3260112,326,336,1,140,360,1
3260113,326,36,1,1196,1259,2
3260114,326,368,2,65,845,0
3260116,326,61,1,920,1060,2
3260117,326,62,1,818,970,1
3260118,326,63,1,477,710,1
3260119,326,140,3,17,77,0
3260121,326,210,3,23,39,0
3260122,326,370,2,20,210,0
3260124,326,175,2,29,340,0
3260126,326,160,2,50,590,0
3260127,326,235,2,160,2035,0
3260128,326,15,1,644,745,1
3260129,326,240,3,5,249,0
3260130,326,259,3,5,367,0
3260131,326,261,2,50,645,0
3260132,326,29,1,368,695,1
3260133,326,32,1,267,715,1
3260135,326,548,1,552,995,1
3260136,326,68,1,690,1150,2
3260137,326,77,1,552,775,1
3260138,326,81,1,644,1000,1
3260139,326,136,2,60,785,0
3260140,326,10,1,285,1125,2
3260141,326,100,2,30,450,0
3260142,326,101,1,63,265,1
3260143,326,174,3,34,106,0
3260144,326,233,2,14,180,0
3260146,326,103,1,85,410,1
3260147,326,309,2,71,1740,0
3260148,326,104,1,78,175,0
3260149,326,106,2,400,3390,0
3260151,326,11,1,736,935,2
3260152,326,111,2,45,630,0
3260155,326,220,2,28,295,0
3260156,326,116,8,27,311,0
3260157,326,119,1,74,380,1
3260159,326,116,2,27,380,0
3260160,326,293,2,28,350,0
3260161,326,260,2,10,115,0
3260162,326,120,1,110,235,1
3260163,326,311,1,182,400,1
3260165,326,122,1,51,220,1
3260166,326,124,2,55,620,0
3260167,326,124,8,30,454,0
3260168,326,126,1,150,240,1
3260169,326,127,1,184,225,1
3260170,326,129,2,190,1110,0
3260171,326,129,1,80,240,1
3260172,326,13,1,552,655,2
